Industry,_L1,_L2,clean_image_url,clipping_image_url,current_price,flyer_id,flyer_item_id,id,item_type,merchant_id,merchant_logo,merchant_name,name,original_price,post_price_text,pre_price_text,premium,sale_story,valid_from,valid_to
Supermarket,Health & Beauty,Personal Care,https://f.wishabi.net/page_items/249911172/1644251586/extra_large.jpg,https://f.wishabi.net/page_items/249911172/1644251586/extra_large.jpg,2.99,4667982,635362521,635362521,flyer,2807,http://images.wishabi.net/merchants/2807/1507147247/2807.jpg,QFC,Colgate Total Toothpaste,3.99,/EA With Card,,True,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,Home & Garden,Plants,https://f.wishabi.net/page_items/249910998/1644251567/extra_large.jpg,https://f.wishabi.net/page_items/249910998/1644251567/extra_large.jpg,8.99,4667982,635362487,635362487,flyer,2807,http://images.wishabi.net/merchants/2807/1507147247/2807.jpg,QFC,Valentine's Crazy Daisy Bunch,,,,True,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,Health & Beauty,Health Care,https://f.wishabi.net/page_items/249911188/1644251603/extra_large.jpg,https://f.wishabi.net/page_items/249911188/1644251603/extra_large.jpg,3.97,4667982,635362537,635362537,flyer,2807,http://images.wishabi.net/merchants/2807/1507147247/2807.jpg,QFC,SlimFast Advanced Nutrition or Energy Shake,,EA With Card & Digital Coupon,,True,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,Home & Garden,Plants,https://f.wishabi.net/page_items/249910990/1644251566/extra_large.jpg,https://f.wishabi.net/page_items/249910990/1644251566/extra_large.jpg,59.99,4667982,635362486,635362486,flyer,2807,http://images.wishabi.net/merchants/2807/1507147247/2807.jpg,QFC,XOXO Bouquet,,,,True,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,Health & Beauty,Health Care,https://f.wishabi.net/page_items/249911194/1644251610/extra_large.jpg,https://f.wishabi.net/page_items/249911194/1644251610/extra_large.jpg,10.99,4667982,635362543,635362543,flyer,2807,http://images.wishabi.net/merchants/2807/1507147247/2807.jpg,QFC,Emergen-C Vitamin C Daily Immune Support,,With Card,,True,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,Electronics,Electronics Accessories,https://f.wishabi.net/page_items/249911196/1644251612/extra_large.jpg,https://f.wishabi.net/page_items/249911196/1644251612/extra_large.jpg,7.99,4667982,635362545,635362545,flyer,2807,http://images.wishabi.net/merchants/2807/1507147247/2807.jpg,QFC,Energizer Max Batteries,,With Card,,True,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,Home & Garden,Plants,https://f.wishabi.net/page_items/249910966/1644251561/extra_large.jpg,https://f.wishabi.net/page_items/249910966/1644251561/extra_large.jpg,21.99,4667982,635362483,635362483,flyer,2807,http://images.wishabi.net/merchants/2807/1507147247/2807.jpg,QFC,Perfect Match Bouquet,,,,True,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,Home & Garden,Kitchen & Dining,https://f.wishabi.net/page_items/249911143/1644251604/extra_large.jpg,https://f.wishabi.net/page_items/249911143/1644251604/extra_large.jpg,39.99,4667982,635362504,635362504,flyer,2807,http://images.wishabi.net/merchants/2807/1507147247/2807.jpg,QFC,Crock-Pot Cook & Carry Slow Cooker,,With Card,,True,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,Home & Garden,Plants,https://f.wishabi.net/page_items/249910958/1644251560/extra_large.jpg,https://f.wishabi.net/page_items/249910958/1644251560/extra_large.jpg,29.99,4667982,635362482,635362482,flyer,2807,http://images.wishabi.net/merchants/2807/1507147247/2807.jpg,QFC,Fresh Arrangements,,,Starting at,True,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,Home & Garden,Plants,https://f.wishabi.net/page_items/249910974/1644251563/extra_large.jpg,https://f.wishabi.net/page_items/249910974/1644251563/extra_large.jpg,22.0,4667982,635362484,635362484,flyer,2807,http://images.wishabi.net/merchants/2807/1507147247/2807.jpg,QFC,Bloom Haus™ Dozen Roses,,,,True,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Beverages,https://f.wishabi.net/page_items/250064905/1644250631/extra_large.jpg,https://f.wishabi.net/page_items/250064905/1644250631/extra_large.jpg,11.0,4670983,635792453,635792453,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,"Coca-Cola, Pepsi, 7UP, A&W or Sunkist",,member price when you buy 4,4 for,False,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Beverages,https://f.wishabi.net/page_items/250065772/1644250627/extra_large.jpg,https://f.wishabi.net/page_items/250065772/1644250627/extra_large.jpg,3.0,4670983,635792533,635792533,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Coca-Cola,,member price when you buy 2,2 for,False,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/250072809/1644250640/extra_large.jpg,https://f.wishabi.net/page_items/250072809/1644250640/extra_large.jpg,0.89,4670983,635793852,635793852,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,"Green Onions, Cucumbers or Green Bell Peppers",,ea member price,,False,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249236991/1643648379/extra_large.jpg,https://f.wishabi.net/page_items/249236991/1643648379/extra_large.jpg,3.29,4653617,633695146,633695146,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Kozy Shack Pudding Tub 22 oz or Cups 4–6 ct,,ea member price,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249236018/1643648367/extra_large.jpg,https://f.wishabi.net/page_items/249236018/1643648367/extra_large.jpg,22.49,4653617,633694349,633694349,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Open Nature® Angus Beef Boneless Grass Fed Ribeye Steak,,lb every day,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249240787/1643648365/extra_large.jpg,https://f.wishabi.net/page_items/249240787/1643648365/extra_large.jpg,3.0,4653617,633694565,633694565,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,O Organics® Macaroni & Cheese,,Member Price,2 for,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249244285/1643648384/extra_large.jpg,https://f.wishabi.net/page_items/249244285/1643648384/extra_large.jpg,3.99,4653617,633694750,633694750,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,O Organics® Spices,,ea Member Price,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Beverages,https://f.wishabi.net/page_items/249243643/1643648369/extra_large.jpg,https://f.wishabi.net/page_items/249243643/1643648369/extra_large.jpg,2.99,4653617,633694703,633694703,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Signature SELECT® Tomato Juice,,ea Member Price,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249243424/1643648363/extra_large.jpg,https://f.wishabi.net/page_items/249243424/1643648363/extra_large.jpg,5.99,4653617,633694362,633694362,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Tyson Chicken Nuggets or Tenders,,ea Member Price,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249243009/1643648357/extra_large.jpg,https://f.wishabi.net/page_items/249243009/1643648357/extra_large.jpg,7.99,4653617,633694352,633694352,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Wild Caught Alaskan Cod Fillet,,lb member price,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249242230/1643648364/extra_large.jpg,https://f.wishabi.net/page_items/249242230/1643648364/extra_large.jpg,3.49,4653617,633694600,633694600,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Signature SELECT® Long Grain White or Brown Rice,,ea Member Price,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Beverages,https://f.wishabi.net/page_items/249244624/1643648371/extra_large.jpg,https://f.wishabi.net/page_items/249244624/1643648371/extra_large.jpg,5.99,4653617,633694902,633694902,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Coca-Cola with Coffee,,ea Member Price,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,Home & Garden,Household Supplies,https://f.wishabi.net/page_items/249237075/1643648373/extra_large.jpg,https://f.wishabi.net/page_items/249237075/1643648373/extra_large.jpg,9.99,4653617,633695224,633695224,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Angel Soft Bath Tissue 12 Mega Rolls or Brawny Paper Towels 6 Rolls,11.99,ea member price with digital mfr coupon,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/250064091/1644250621/extra_large.jpg,https://f.wishabi.net/page_items/250064091/1644250621/extra_large.jpg,0.99,4670983,635792413,635792413,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Oven Joy Bread 22 oz Signature SELECT® Sandwich Bread 16–22 oz Hamburger or Hot Dog Buns 8 ct,,ea member price,,False,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/250067523/1644250647/extra_large.jpg,https://f.wishabi.net/page_items/250067523/1644250647/extra_large.jpg,4.99,4670983,635793016,635793016,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Dave's Killer Wide Pan Bread 24-27 oz or Organic Buns 17.6 oz,,ea member price,,False,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/250065437/1644250624/extra_large.jpg,https://f.wishabi.net/page_items/250065437/1644250624/extra_large.jpg,5.0,4670983,635793104,635793104,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Franz Cluster or Ball Park Buns,,member price,2 for,False,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249240524/1643648359/extra_large.jpg,https://f.wishabi.net/page_items/249240524/1643648359/extra_large.jpg,3.99,4653617,633694405,633694405,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Franz Organic Thin Sliced Breads 16–20 oz Organic Wide Pans 24–27 oz,,ea Member Price,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249240528/1643648363/extra_large.jpg,https://f.wishabi.net/page_items/249240528/1643648363/extra_large.jpg,3.49,4653617,633694418,633694418,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Oroweat Italian Bread,,ea Member Price,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/250065414/1644250621/extra_large.jpg,https://f.wishabi.net/page_items/250065414/1644250621/extra_large.jpg,3.29,4670983,635793088,635793088,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Signature SELECT® Garlic Bread,,ea member price,,False,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249243420/1643648359/extra_large.jpg,https://f.wishabi.net/page_items/249243420/1643648359/extra_large.jpg,5.49,4653617,633694358,633694358,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Hempler's Summer Beef Sausage,,ea Member Price,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/250072793/1644250625/extra_large.jpg,https://f.wishabi.net/page_items/250072793/1644250625/extra_large.jpg,19.99,4670983,635793746,635793746,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,USDA Choice Boneless Beef Tenderloin Filet Mignon Steak,,lb member price,,False,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/250072785/1644250619/extra_large.jpg,https://f.wishabi.net/page_items/250072785/1644250619/extra_large.jpg,5.49,4670983,635793710,635793710,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Alaska Snow Legs,,ea member price,,False,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/250072797/1644250629/extra_large.jpg,https://f.wishabi.net/page_items/250072797/1644250629/extra_large.jpg,6.99,4670983,635793777,635793777,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Oscar Mayer Bacon,,ea member price,,False,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249240578/1643648390/extra_large.jpg,https://f.wishabi.net/page_items/249240578/1643648390/extra_large.jpg,4.39,4653617,633695046,633695046,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Morning Star Farms Grillers,,ea member price,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249236008/1643648358/extra_large.jpg,https://f.wishabi.net/page_items/249236008/1643648358/extra_large.jpg,12.49,4653617,633694339,633694339,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Open Nature® Grass Fed Angus Beef Top Sirloin Steak,,lb,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249236015/1643648365/extra_large.jpg,https://f.wishabi.net/page_items/249236015/1643648365/extra_large.jpg,7.49,4653617,633694346,633694346,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Open Nature® Lean Ground Beef Grass Fed,,ea every day,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249243426/1643648365/extra_large.jpg,https://f.wishabi.net/page_items/249243426/1643648365/extra_large.jpg,4.99,4653617,633694364,633694364,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Aidells Chicken Sausage or Meatballs,,ea Member Price,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249236007/1643648357/extra_large.jpg,https://f.wishabi.net/page_items/249236007/1643648357/extra_large.jpg,7.99,4653617,633694338,633694338,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Open Nature® Ground Lamb,,ea member price,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249243429/1643648368/extra_large.jpg,https://f.wishabi.net/page_items/249243429/1643648368/extra_large.jpg,7.99,4653617,633694367,633694367,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Laura's Lean Ground Beef,,lb member price,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249236019/1643648369/extra_large.jpg,https://f.wishabi.net/page_items/249236019/1643648369/extra_large.jpg,13.99,4653617,633694350,633694350,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Open Nature® Bison Boneless Ribeye or New York Loin Steak,,ea member price,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249236016/1643648366/extra_large.jpg,https://f.wishabi.net/page_items/249236016/1643648366/extra_large.jpg,9.99,4653617,633694347,633694347,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,O Organics® Boneless Grass Fed London Broil or Stew Meat,,lb member price,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249243422/1643648361/extra_large.jpg,https://f.wishabi.net/page_items/249243422/1643648361/extra_large.jpg,6.99,4653617,633694360,633694360,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Tyson Breaded Chicken Selections,,ea member price,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/250064033/1644250613/extra_large.jpg,https://f.wishabi.net/page_items/250064033/1644250613/extra_large.jpg,7.77,4670983,635792378,635792378,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Waterfront BISTRO® Wild Caught Argentine Red Extra Jumbo Raw,,lb member price,,False,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/250065980/1644250661/extra_large.jpg,https://f.wishabi.net/page_items/250065980/1644250661/extra_large.jpg,8.99,4670983,635793333,635793333,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Ready Meals Charcuterie Tray,,ea,Starting at:,False,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/250065384/1644250617/extra_large.jpg,https://f.wishabi.net/page_items/250065384/1644250617/extra_large.jpg,4.99,4670983,635793057,635793057,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Signature SELECT® Extra Meaty Pork Back Ribs,,lb member price,,False,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/250072795/1644250627/extra_large.jpg,https://f.wishabi.net/page_items/250072795/1644250627/extra_large.jpg,3.99,4670983,635793765,635793765,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Johnsonville Smoked Sausage,,ea member price,,False,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249236011/1643648361/extra_large.jpg,https://f.wishabi.net/page_items/249236011/1643648361/extra_large.jpg,7.99,4653617,633694342,633694342,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Open Nature® Grass Fed Angus Beef Boneless Chuck Roast,,lb every day,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249236006/1643648356/extra_large.jpg,https://f.wishabi.net/page_items/249236006/1643648356/extra_large.jpg,7.99,4653617,633694337,633694337,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Open Nature® Grass Fed Boneless Beef Bottom Round Roast or London Broil,,lb,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249243428/1643648367/extra_large.jpg,https://f.wishabi.net/page_items/249243428/1643648367/extra_large.jpg,4.99,4653617,633694366,633694366,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Silva Linguica Sausage,,ea Member Price,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/250072782/1644250619/extra_large.jpg,https://f.wishabi.net/page_items/250072782/1644250619/extra_large.jpg,11.99,4670983,635793704,635793704,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Waterfront BISTRO® Extra Jumbo Cooked Shimp,,lb member price,,False,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/250065466/1644250629/extra_large.jpg,https://f.wishabi.net/page_items/250065466/1644250629/extra_large.jpg,29.99,4670983,635793133,635793133,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Meat Lover's Tray,,ea everyday,Starting at:,False,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249236014/1643648363/extra_large.jpg,https://f.wishabi.net/page_items/249236014/1643648363/extra_large.jpg,9.49,4653617,633694345,633694345,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Open Nature® Ground Bison,,ea member price,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249236017/1643648367/extra_large.jpg,https://f.wishabi.net/page_items/249236017/1643648367/extra_large.jpg,10.99,4653617,633694348,633694348,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Open Nature® Lamb Loin Chops,,lb every day,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249236010/1643648360/extra_large.jpg,https://f.wishabi.net/page_items/249236010/1643648360/extra_large.jpg,6.99,4653617,633694341,633694341,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Open Nature® Grass Fed Lean Ground Beef,,ea every day,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/250072791/1644250623/extra_large.jpg,https://f.wishabi.net/page_items/250072791/1644250623/extra_large.jpg,9.99,4670983,635793735,635793735,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,USDA Choice Beef Boneless Ribeye Steaks,,lb member price,,False,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/250064028/1644250612/extra_large.jpg,https://f.wishabi.net/page_items/250064028/1644250612/extra_large.jpg,6.77,4670983,635792374,635792374,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,USDA Choice Beef Ribeye Steaks,,lb member price,,False,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/250065456/1644250626/extra_large.jpg,https://f.wishabi.net/page_items/250065456/1644250626/extra_large.jpg,5.0,4670983,635793120,635793120,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Oscar Mayer Meat Franks,,member price,2 for,False,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/250072798/1644250630/extra_large.jpg,https://f.wishabi.net/page_items/250072798/1644250630/extra_large.jpg,15.99,4670983,635793783,635793783,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Open Nature® Lamb Rib Roast Frenched,,lb member price,,False,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249243427/1643648366/extra_large.jpg,https://f.wishabi.net/page_items/249243427/1643648366/extra_large.jpg,7.49,4653617,633694365,633694365,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Smithfield Pork Tenderloin or Filet,,ea member price,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/250065409/1644250621/extra_large.jpg,https://f.wishabi.net/page_items/250065409/1644250621/extra_large.jpg,11.99,4670983,635793078,635793078,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Signature Farms® Ground Beef Patties,,ea member price,,False,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/250064096/1644250622/extra_large.jpg,https://f.wishabi.net/page_items/250064096/1644250622/extra_large.jpg,2.99,4670983,635792417,635792417,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Ball Park Beef Franks,,ea member price,,False,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/249236009/1643648359/extra_large.jpg,https://f.wishabi.net/page_items/249236009/1643648359/extra_large.jpg,7.49,4653617,633694340,633694340,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Open Nature® Bison Steak Top Sirloin,,ea member price,,False,,2022-01-31T05:00:00+00:00,2022-02-28T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/250064043/1644250615/extra_large.jpg,https://f.wishabi.net/page_items/250064043/1644250615/extra_large.jpg,3.99,4670983,635792385,635792385,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Extra Lean Ground Beef 93% or Lean Ground Sirloin 90%,,lb member price,,False,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
Supermarket,"Food, Beverages & Tobacco",Food Items,https://f.wishabi.net/page_items/250072799/1644250631/extra_large.jpg,https://f.wishabi.net/page_items/250072799/1644250631/extra_large.jpg,10.0,4670983,635793790,635793790,flyer,5667,http://images.wishabi.net/merchants/1538142556/1538142556/storefront_logo,Safeway,Hormel Marinated Pork Tenderloins or Filets,,member price when you buy 2,2 for,False,,2022-02-09T05:00:00+00:00,2022-02-16T04:59:59+00:00
